case_id,policy_id,cluster,t,state,next_state,action,group,item_id,reward,cost,x1,x2,target_prob,behavior_prob,source_id
public-005,P1,2,4,0,1,2,0,4124,0.701454234171,1.150640956770,0.036589094784,-0.080000000000,0.189633798391,0.160000000000,538635
public-005,P1,2,5,1,3,0,1,4125,0.502217341626,0.750947122695,0.270915546366,0.256588393923,0.287943835659,0.265000000000,538527
public-005,P1,2,6,3,2,0,1,4126,0.471824325175,0.732532375033,0.440042571663,-0.023551996776,0.305604399611,0.195000000000,538518
public-005,P1,2,7,2,3,0,0,4127,-0.025097005064,0.722197687035,0.388475563586,0.283718970730,0.120629944112,0.160000000000,538645
public-005,P1,3,0,0,1,1,1,4130,0.532072968636,1.016380313540,0.550000000000,-0.080000000000,0.240243291956,0.160000000000,538558
public-005,P1,3,1,1,3,3,0,4131,0.151154627210,1.491843933522,0.435075576467,0.256588393923,0.319514926982,0.265000000000,538525
public-005,P1,3,2,3,2,2,0,4132,0.755326973152,1.159961807540,0.195963290863,-0.023551996776,0.174936386774,0.160000000000,538524
public-005,P1,3,3,2,3,3,1,4133,0.787606143314,1.401503770324,0.052501875850,0.283718970730,0.245216513756,0.160000000000,538634
public-005,P1,3,4,3,1,1,0,4134,0.745891763844,0.944751761938,0.136589094784,-0.023551996776,0.314080978586,0.265000000000,538524
public-005,P1,3,5,1,0,0,0,4135,0.145201424950,0.735491517281,0.370915546366,0.256588393923,0.173852881907,0.160000000000,538566
public-005,P1,3,6,0,1,1,1,4136,0.667905828286,0.893727968218,0.540042571663,-0.080000000000,0.250752327886,0.160000000000,538524
public-005,P1,3,7,1,3,3,0,4137,-0.104610711714,1.528680514461,0.488475563586,0.256588393923,0.310220568891,0.265000000000,538524
public-005,P2,0,0,2,0,0,0,4200,0.309001188882,0.398040539933,0.250000000000,0.203718970730,0.595917560468,0.230000000000,538645
public-005,P2,0,1,0,3,3,0,4201,0.214784662213,1.097388965805,0.135075576467,-0.160000000000,0.492577025947,0.265000000000,538635
public-005,P2,0,2,3,0,3,1,4202,0.160130473542,1.134795900017,-0.104036709137,-0.103551996776,0.389557609244,0.230000000000,538524
public-005,P2,0,3,0,2,2,0,4203,0.689256915735,0.783749038800,-0.247498124150,-0.160000000000,0.526174570082,0.230000000000,538520
public-005,P2,0,4,2,1,1,0,4204,0.214209312317,0.598832407045,-0.163410905216,0.203718970730,0.564669102483,0.265000000000,538558
public-005,P2,0,5,1,2,1,1,4205,0.149000291666,0.780601473927,0.070915546366,0.176588393923,0.336647631340,0.230000000000,538525
public-005,P2,0,6,2,0,0,0,4206,-0.068904910022,0.602416388081,0.240042571663,0.203718970730,0.612820614513,0.230000000000,538524
public-005,P2,0,7,0,3,3,0,4207,-0.336473586365,1.046309805706,0.188475563586,-0.160000000000,0.483179160560,0.265000000000,538634
public-005,P2,1,0,3,2,1,0,4210,0.124913717355,0.672926681098,0.350000000000,-0.103551996776,0.505234453440,0.195000000000,538524
public-005,P2,1,1,2,3,1,1,4211,0.102025608565,0.715608293856,0.235075576467,0.203718970730,0.297404996798,0.160000000000,538636
public-005,P2,1,2,3,1,3,0,4212,0.676236372004,1.213803140344,-0.004036709137,-0.103551996776,0.448838114998,0.265000000000,538524
public-005,P2,1,3,1,0,3,0,4213,0.106788681511,1.259196295656,-0.147498124150,0.176588393923,0.446104526809,0.195000000000,538566
public-005,P2,1,4,0,1,3,1,4214,0.356445455037,1.160592561497,-0.063410905216,-0.160000000000,0.340932288292,0.160000000000,538566
public-005,P2,1,5,1,3,1,0,4215,0.203741552357,0.732325065252,0.170915546366,0.176588393923,0.387876618718,0.265000000000,538597
public-005,P2,1,6,3,2,1,0,4216,0.128110176206,0.796856988838,0.340042571663,-0.103551996776,0.519565303609,0.195000000000,538524
public-005,P2,1,7,2,3,1,1,4217,0.014613493860,0.680920803957,0.288475563586,0.203718970730,0.291730813923,0.160000000000,538638
public-005,P2,2,0,0,1,2,0,4220,0.421081963881,1.124232126030,0.450000000000,-0.160000000000,0.414551346413,0.160000000000,538524
public-005,P2,2,1,1,3,0,1,4221,0.155221068339,0.791309121449,0.335075576467,0.176588393923,0.317237544898,0.265000000000,538625
public-005,P2,2,2,3,2,3,1,4222,0.630440951792,1.359994120037,0.095963290863,-0.103551996776,0.270996597735,0.160000000000,538524
public-005,P2,2,3,2,3,0,0,4223,0.660337053475,0.738313135799,-0.047498124150,0.203718970730,0.366034483535,0.160000000000,538566
public-005,P2,2,4,3,1,2,1,4224,0.519778674202,1.087817322360,0.036589094784,-0.103551996776,0.564669102483,0.265000000000,538576
public-005,P2,2,5,1,0,1,1,4225,0.180369105177,0.780974771631,0.270915546366,0.176588393923,0.234189656585,0.160000000000,538518
public-005,P2,2,6,0,1,2,0,4226,0.082529691695,1.071031818088,0.440042571663,-0.160000000000,0.426309992705,0.160000000000,538529
public-005,P2,2,7,1,3,0,1,4227,-0.175090695300,0.831361193264,0.388475563586,0.176588393923,0.311184977309,0.265000000000,538524
public-005,P2,3,0,1,3,3,0,4230,0.501848658331,1.344703686889,0.550000000000,0.176588393923,0.686600667496,0.265000000000,538566
public-005,P2,3,1,3,2,2,0,4231,0.082326158191,1.079021196185,0.435075576467,-0.103551996776,0.297404996798,0.160000000000,538529
public-005,P2,3,2,2,3,2,1,4232,0.505707129770,1.081837871373,0.195963290863,0.203718970730,0.448838114998,0.265000000000,538527
public-005,P2,3,3,3,1,1,0,4233,0.411739610315,0.940397319685,0.052501875850,-0.103551996776,0.606244613356,0.265000000000,538566
public-005,P2,3,4,1,0,0,0,4234,0.418757126659,0.916505037301,0.136589094784,0.176588393923,0.219572810783,0.160000000000,538566
public-005,P2,3,5,0,1,0,1,4235,0.471827347205,0.749911136558,0.370915546366,-0.160000000000,0.387876618718,0.265000000000,538558
public-005,P2,3,6,1,3,3,0,4236,-0.127310434827,1.514590475255,0.540042571663,0.176588393923,0.706075925417,0.265000000000,538524
public-005,P2,3,7,3,2,2,0,4237,-0.342848101338,1.079029221042,0.488475563586,-0.103551996776,0.291730813923,0.160000000000,538638
public-005,P3,0,0,3,2,2,1,4300,-0.063594926749,0.913113591427,0.250000000000,-0.183551996776,0.809191158186,0.195000000000,538524
public-005,P3,0,1,2,3,2,0,4301,0.356666162256,0.913323967379,0.135075576467,0.123718970730,0.460691004612,0.160000000000,538566
public-005,P3,0,2,3,1,0,1,4302,0.667125402252,0.508637722818,-0.104036709137,-0.183551996776,0.672769173274,0.265000000000,538524
public-005,P3,0,3,1,0,0,1,4303,0.215963374368,0.398887575473,-0.247498124150,0.096588393923,0.786123333574,0.195000000000,538524
public-005,P3,0,4,0,1,0,0,4304,0.165674812752,0.602885437138,-0.163410905216,-0.240000000000,0.294662757347,0.160000000000,538566
public-005,P3,0,5,1,3,2,1,4305,0.172167354581,0.767678632825,0.070915546366,0.096588393923,0.698782041465,0.265000000000,538529
public-005,P3,0,6,3,2,2,1,4306,0.239517027274,0.761240491606,0.240042571663,-0.183551996776,0.753263961288,0.195000000000,538527
public-005,P3,0,7,2,3,2,0,4307,-0.524437284999,0.846574106305,0.188475563586,0.123718970730,0.465780010565,0.160000000000,538566
public-005,P3,1,0,0,1,3,1,4310,0.115686921544,1.150606887737,0.350000000000,-0.240000000000,0.663951719537,0.160000000000,538638
public-005,P3,1,1,1,3,1,0,4311,0.222204862440,0.905449803028,0.235075576467,0.096588393923,0.763019476389,0.265000000000,538524
public-005,P3,1,2,3,2,0,0,4312,0.408751363846,0.603826580905,-0.004036709137,-0.183551996776,0.406200255562,0.160000000000,538566
public-005,P3,1,3,2,3,1,1,4313,0.119313315606,0.908803329161,-0.147498124150,0.123718970730,0.645024273701,0.160000000000,538518
public-005,P3,1,4,3,1,3,0,4314,0.517694264665,1.230651801118,-0.063410905216,-0.183551996776,0.757775765281,0.265000000000,538626
public-005,P3,1,5,1,0,2,0,4315,0.381542441682,1.075496641630,0.170915546366,0.096588393923,0.421906138243,0.160000000000,538566
public-005,P3,1,6,0,1,3,1,4316,0.062977101646,1.024456479250,0.340042571663,-0.240000000000,0.618062737467,0.160000000000,538626
public-005,P3,1,7,1,3,1,0,4317,-0.031346027472,0.872052804410,0.288475563586,0.096588393923,0.771448142498,0.265000000000,538521
public-005,P3,2,0,1,3,0,1,4320,0.305714574381,0.694360902872,0.450000000000,0.096588393923,1.099670035483,0.265000000000,538630
public-005,P3,2,1,3,2,3,1,4321,0.327212028713,1.158966264760,0.335075576467,-0.183551996776,0.460691004612,0.160000000000,538524
public-005,P3,2,2,2,3,3,0,4322,0.559615017536,1.286848524277,0.095963290863,0.123718970730,0.672769173274,0.265000000000,538524
public-005,P3,2,3,3,1,2,1,4323,0.347488763903,1.055509118604,-0.047498124150,-0.183551996776,1.068321453318,0.265000000000,538635
public-005,P3,2,4,1,0,1,1,4324,0.303779368093,1.046800059923,0.036589094784,0.096588393923,0.457524990359,0.160000000000,538524
public-005,P3,2,5,0,1,1,0,4325,0.496501981336,1.002922938439,0.270915546366,-0.240000000000,0.698782041465,0.265000000000,538637
public-005,P3,2,6,1,3,0,1,4326,-0.029512474813,0.796782044023,0.440042571663,0.096588393923,1.023666408930,0.265000000000,538566
public-005,P3,2,7,3,2,3,1,4327,-0.130655568432,1.367181228204,0.388475563586,-0.183551996776,0.465780010565,0.160000000000,538566
public-005,P3,3,0,2,1,1,1,4330,0.267331916689,1.054966835713,0.550000000000,0.123718970730,0.954430596834,0.230000000000,538629
public-005,P3,3,1,1,2,1,0,4331,0.229067952044,1.032924997984,0.435075576467,0.096588393923,0.561467161871,0.195000000000,538524
public-005,P3,3,2,2,0,3,1,4332,0.577784005944,1.521086380380,0.195963290863,0.123718970730,0.406200255562,0.160000000000,538532
public-005,P3,3,3,0,3,3,1,4333,0.066914757025,1.410412740113,0.052501875850,-0.240000000000,0.927222393446,0.230000000000,538566
public-005,P3,3,4,3,0,3,0,4334,0.482176171142,1.471015417118,0.136589094784,-0.183551996776,0.557608582000,0.195000000000,538566
public-005,P3,3,5,0,2,1,1,4335,0.373232450477,1.123610826935,0.370915546366,-0.240000000000,0.421906138243,0.160000000000,538626
public-005,P3,3,6,2,1,1,1,4336,0.022456914487,0.965018055547,0.540042571663,0.123718970730,0.888465185109,0.230000000000,538518
public-005,P3,3,7,1,2,1,0,4337,-0.190692118403,1.134048183361,0.488475563586,0.096588393923,0.567669387876,0.195000000000,538524
public-006,P0,0,0,1,0,1,0,5000,0.809338860405,0.685176208850,0.250000000000,0.336588393923,0.224915790806,0.230000000000,538592
public-006,P0,0,1,0,1,1,1,5001,1.030259866833,0.770802635369,0.135075576467,0.000000000000,0.164936159426,0.195000000000,538524
public-006,P0,0,2,1,3,3,0,5002,0.560249356137,1.090264995570,-0.104036709137,0.336588393923,0.111533219021,0.160000000000,538524
public-006,P0,0,3,3,2,3,0,5003,0.527559583876,1.111654091870,-0.247498124150,0.056448003224,0.237709368744,0.230000000000,538635
public-006,P0,0,4,2,3,3,1,5004,0.898356950531,0.947817064391,-0.163410905216,0.363718970730,0.149826486773,0.195000000000,538637
public-006,P0,0,5,3,1,1,0,5005,0.313641125385,0.604100084021,0.070915546366,0.056448003224,0.095123362202,0.160000000000,538524
public-006,P0,0,6,1,0,1,0,5006,0.406885215521,0.762012893798,0.240042571663,0.336588393923,0.220335960670,0.230000000000,538634
public-006,P0,0,7,0,1,1,1,5007,0.379428813331,0.802357945935,0.188475563586,0.000000000000,0.161840765287,0.195000000000,538567
public-006,P0,1,0,2,3,2,0,5010,0.783485525994,0.870632231743,0.350000000000,0.363718970730,0.190689474814,0.195000000000,538518
public-006,P0,1,1,3,1,0,1,5011,0.633427363723,0.621476231362,0.235075576467,0.056448003224,0.087158887240,0.160000000000,538635
public-006,P0,1,2,1,0,3,1,5012,0.448392377478,1.181492037567,-0.004036709137,0.336588393923,0.135931110681,0.195000000000,538527
public-006,P0,1,3,0,1,0,0,5013,0.731126023476,0.560446636798,-0.147498124150,0.000000000000,0.201536203935,0.195000000000,538518
public-006,P0,1,4,1,3,2,1,5014,0.677190573239,0.856403564989,-0.063410905216,0.336588393923,0.122934553250,0.160000000000,538645
public-006,P0,1,5,3,2,1,1,5015,0.493594098557,0.656937745188,0.170915546366,0.056448003224,0.115931597684,0.195000000000,538635
public-006,P0,1,6,2,3,2,0,5016,0.300994886417,0.933240810229,0.340042571663,0.363718970730,0.186806575350,0.195000000000,538524
public-006,P0,1,7,3,1,0,1,5017,0.284406202093,0.532762292626,0.288475563586,0.056448003224,0.085523156727,0.160000000000,538520
public-006,P0,2,0,3,1,3,0,5020,0.545510782445,1.227829409270,0.450000000000,0.056448003224,0.156463158822,0.160000000000,538634
public-006,P0,2,1,1,0,2,0,5021,0.986005559396,1.079949544200,0.335075576467,0.336588393923,0.164936159426,0.195000000000,538524
public-006,P0,2,2,0,1,2,1,5022,0.538182836710,1.220035852915,0.095963290863,0.000000000000,0.111533219021,0.160000000000,538566
public-006,P0,2,3,1,3,1,0,5023,0.409567055858,0.781407233133,-0.047498124150,0.336588393923,0.165363039126,0.160000000000,538524
public-006,P0,2,4,3,2,0,0,5024,0.905532572851,0.664223676723,0.036589094784,0.056448003224,0.096493714325,0.195000000000,538524
public-006,P0,2,5,2,3,0,1,5025,0.427937637105,0.651938109344,0.270915546366,0.363718970730,0.095123362202,0.160000000000,538636
public-006,P0,2,6,3,1,3,0,5026,0.366682365225,1.215045626509,0.440042571663,0.056448003224,0.153277190031,0.160000000000,538524
public-006,P0,2,7,1,0,2,0,5027,0.114042546960,1.154802683608,0.388475563586,0.336588393923,0.161840765287,0.195000000000,538566
public-006,P0,3,0,0,3,0,0,5030,0.389436478690,0.718299544935,0.550000000000,0.000000000000,0.259142106799,0.265000000000,538638
public-006,P0,3,1,3,0,0,1,5031,0.968108656512,0.849863831826,0.435075576467,0.056448003224,0.125290900408,0.230000000000,538637
public-006,P0,3,2,0,2,2,0,5032,0.409948436134,1.312638654848,0.195963290863,0.000000000000,0.135931110681,0.195000000000,538524
public-006,P0,3,3,2,1,2,0,5033,0.551296274050,1.311135597116,0.052501875850,0.363718970730,0.273882533553,0.265000000000,538635
public-006,P0,3,4,1,2,2,1,5034,0.592706494483,1.156486883163,0.136589094784,0.336588393923,0.176718420296,0.230000000000,538524
public-006,P0,3,5,2,0,0,0,5035,0.627192616943,0.817953040199,0.370915546366,0.363718970730,0.115931597684,0.195000000000,538625
public-006,P0,3,6,0,3,0,0,5036,-0.042144705100,0.857539159642,0.540042571663,0.000000000000,0.253865345989,0.265000000000,538524
public-006,P0,3,7,3,0,0,1,5037,0.581429732600,0.799770299283,0.488475563586,0.056448003224,0.122939537794,0.230000000000,538566
public-006,P1,0,0,2,3,3,1,5100,0.412578711040,0.938794143645,0.250000000000,0.283718970730,0.292971028452,0.195000000000,538566
public-006,P1,0,1,3,1,1,0,5101,0.221305500454,0.666447100185,0.135075576467,-0.023551996776,0.217984160892,0.160000000000,538566
public-006,P1,0,2,1,0,0,0,5102,0.744314307914,0.415806090990,-0.104036709137,0.256588393923,0.192475195952,0.195000000000,538597
public-006,P1,0,3,0,1,1,1,5103,0.982202334288,0.647975965758,-0.247498124150,-0.080000000000,0.287988508651,0.195000000000,538524
public-006,P1,0,4,1,3,3,0,5104,0.361478666760,1.076739417492,-0.163410905216,0.256588393923,0.216634030690,0.160000000000,538638
public-006,P1,0,5,3,2,2,0,5105,0.479665097026,0.923278924325,0.070915546366,-0.023551996776,0.196820363793,0.195000000000,538637
public-006,P1,0,6,2,3,3,1,5106,0.689928511108,1.000880839645,0.240042571663,0.283718970730,0.284448804859,0.195000000000,538524
public-006,P1,0,7,3,1,1,0,5107,0.076087816112,0.539073337058,0.188475563586,-0.023551996776,0.214043334305,0.160000000000,538635
public-006,P1,1,0,3,1,0,1,5110,0.619855948425,0.574640444863,0.350000000000,-0.023551996776,0.240386484883,0.160000000000,538566
public-006,P1,1,1,1,0,3,1,5111,0.683948152576,1.218860239362,0.235075576467,0.256588393923,0.265668196087,0.195000000000,538576
public-006,P1,1,2,0,1,3,0,5112,0.845174054166,1.078093554108,-0.004036709137,-0.080000000000,0.157928365910,0.160000000000,538518
public-006,P1,1,3,1,3,2,1,5113,0.509521358299,0.981351996625,-0.147498124150,0.256588393923,0.236298263508,0.160000000000,538529
public-006,P1,1,4,3,2,1,1,5114,0.632058380371,0.792498161041,-0.063410905216,-0.023551996776,0.264022724904,0.195000000000,538524
public-006,P1,1,5,2,3,1,0,5115,0.555594637720,0.844579040085,0.170915546366,0.283718970730,0.161493631830,0.160000000000,538566
public-006,P1,1,6,3,1,0,1,5116,0.484652679651,0.706044433134,0.340042571663,-0.023551996776,0.233393891167,0.160000000000,538524
public-006,P1,1,7,1,0,3,1,5117,-0.010089325209,1.092868521071,0.288475563586,0.256588393923,0.260865313684,0.195000000000,538524
public-006,P1,2,0,0,3,1,1,5120,0.795816496688,0.925498446752,0.450000000000,-0.080000000000,0.398140115588,0.265000000000,538566
public-006,P1,2,1,3,0,1,0,5121,0.617496730786,0.969020653715,0.335075576467,-0.023551996776,0.313352231282,0.230000000000,538566
public-006,P1,2,2,0,2,3,1,5122,0.849395909099,1.299594877522,0.095963290863,-0.080000000000,0.192475195952,0.195000000000,538558
public-006,P1,2,3,2,1,3,1,5123,0.914572844321,1.133585624737,-0.047498124150,0.283718970730,0.391368998936,0.265000000000,538524
public-006,P1,2,4,1,2,3,0,5124,0.468789852378,1.137914387141,0.036589094784,0.256588393923,0.311411419117,0.230000000000,538638
public-006,P1,2,5,2,0,1,1,5125,-0.037477883343,0.985485671127,0.270915546366,0.283718970730,0.196820363793,0.195000000000,538524
public-006,P1,2,6,0,3,1,1,5126,0.573248073192,0.876444161559,0.440042571663,-0.080000000000,0.386558632245,0.265000000000,538566
public-006,P1,2,7,3,0,1,0,5127,-0.355336218762,0.828822599268,0.388475563586,-0.023551996776,0.307687293063,0.230000000000,538518
public-006,P1,3,0,1,2,2,1,5130,0.613363955735,1.255478660076,0.550000000000,0.256588393923,0.345555572020,0.230000000000,538521
public-006,P1,3,1,2,0,0,0,5131,0.584986674934,0.946830657632,0.435075576467,0.283718970730,0.171099994203,0.195000000000,538630
public-006,P1,3,2,0,3,3,0,5132,0.340415604959,1.324766411130,0.195963290863,-0.080000000000,0.227022025995,0.230000000000,538524
public-006,P1,3,3,3,0,0,1,5133,0.891628837718,0.957813802795,0.052501875850,-0.023551996776,0.339678753793,0.230000000000,538566
public-006,P1,3,4,0,2,2,0,5134,0.532806449953,1.339677242563,0.136589094784,-0.080000000000,0.264022724904,0.195000000000,538630
public-006,P1,3,5,2,1,1,0,5135,0.100944655172,1.077699899538,0.370915546366,0.283718970730,0.232147095755,0.230000000000,538524
public-006,P1,3,6,1,2,2,1,5136,0.432923994350,1.088921235375,0.540042571663,0.256588393923,0.335503718552,0.230000000000,538524
public-006,P1,3,7,2,0,0,0,5137,-0.071599549976,0.948842963797,0.488475563586,0.283718970730,0.168006763010,0.195000000000,538635
public-006,P2,0,0,3,1,1,0,5200,0.084496811229,0.540620334875,0.250000000000,-0.103551996776,0.370589446070,0.160000000000,538518
public-006,P2,0,1,1,0,0,0,5201,0.217064894891,0.604672301322,0.135075576467,0.176588393923,0.265053584087,0.195000000000,538626
public-006,P2,0,2,0,1,0,1,5202,0.381132690980,0.356621508793,-0.104036709137,-0.160000000000,0.235739538769,0.160000000000,538566
public-006,P2,0,3,1,3,3,0,5203,0.190303256450,0.959865458929,-0.247498124150,0.176588393923,0.424827791146,0.160000000000,538626
